stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
de:08315:30094:0:2,,"Gündlingen, Ihringer Straße",,48.015727997,7.641617775,,,0,Parentde:08315:30094,,0,
de:08315:30096:0:1,,"Oberrimsingen, Schloss Rimsingen",,47.97959137,7.6600604057,,,0,Parentde:08315:30096,,0,
de:08315:30096:0:2,,"Oberrimsingen, Schloss Rimsingen",,47.979175568,7.661757946,,,0,Parentde:08315:30096,,0,
de:08315:30097:0:1,,"Oberrimsingen, Dorfplatz",,47.980270386,7.6643271446,,,0,Parentde:08315:30097,,0,
de:08315:30097:0:2,,"Oberrimsingen, Dorfplatz",,47.980770111,7.6649022102,,,0,Parentde:08315:30097,,0,
de:08315:30098:0:1,,"Niederrimsingen, Tanne",,47.984958649,7.667974472,,,0,Parentde:08315:30098,,0,
de:08315:30098:0:2,,"Niederrimsingen, Tanne",,47.985080719,7.6681542397,,,0,Parentde:08315:30098,,0,
de:08315:30099:0:1,,"Niederrimsingen, Rathaus",,47.98613739,7.6712083817,,,0,Parentde:08315:30099,,0,
de:08315:30099:0:2,,"Niederrimsingen, Rathaus",,47.986221313,7.6713342667,,,0,Parentde:08315:30099,,0,
de:08315:30130:0:2,,"Gündlingen, Breisacher Straße",,48.010890961,7.6411867142,,,0,Parentde:08315:30130,,0,
de:08315:30433:0:1,,"Gundelfingen, Blumenstraße",,48.048252106,7.8643908501,,,0,Parentde:08315:30433,,0,
de:08315:30433:0:2,,"Gundelfingen, Blumenstraße",,48.047992706,7.8643641472,,,0,Parentde:08315:30433,,0,
de:08315:30435:0:1,,"Merdingen, Emletweg",,48.013103485,7.6728520393,,,0,Parentde:08315:30435,,0,
de:08315:30484:0:1,,"Gundelfingen, Industriestraße",,48.037315369,7.8635106087,,,0,Parentde:08315:30484,,0,
de:08315:30484:0:2,,"Gundelfingen, Industriestraße",,48.037223816,7.8634748459,,,0,Parentde:08315:30484,,0,
de:08315:30736:0:1,,Umkirch Rohrmatten,,48.039596558,7.7638244629,,,0,Parentde:08315:30736,,0,
de:08315:30736:0:2,,Umkirch Rohrmatten,,48.039657593,7.7637705803,,,0,Parentde:08315:30736,,0,
de:08315:30902:0:1,,"Gundelfingen, Sonne-Platz",,48.042919159,7.8680024147,,,0,Parentde:08315:30902,,0,
de:08315:30902:0:2,,"Gundelfingen, Sonne-Platz",,48.042713165,7.8673644066,,,0,Parentde:08315:30902,,0,
de:08315:30903:0:1,,"Gundelfingen, Rathaus Ost",,48.042240143,7.8673734665,,,0,Parentde:08315:30903,,0,
de:08315:30903:0:2,,"Gundelfingen, Rathaus Ost",,48.042217255,7.8677415848,,,0,Parentde:08315:30903,,0,
de:08315:30918:0:1,,"Umkirch, Am Schloss",,48.031032562,7.7610487938,,,0,Parentde:08315:30918,,0,
de:08315:30918:0:2,,"Umkirch, Am Schloss",,48.030719757,7.7611117363,,,0,Parentde:08315:30918,,0,
de:08315:30923:0:1,,"Umkirch, Brugesstraße",,48.027835846,7.7757811546,,,0,Parentde:08315:30923,,0,
de:08315:30923:0:2,,"Umkirch, Brugesstraße",,48.027824402,7.7755923271,,,0,Parentde:08315:30923,,0,
de:08315:30924:0:1,,"Umkirch, Gärtnerei",,48.035644531,7.7614889145,,,0,Parentde:08315:30924,,0,
de:08315:30924:0:2,,"Umkirch, Gärtnerei",,48.036289215,7.7618122101,,,0,Parentde:08315:30924,,0,
de:08315:31038:0:1,,"Hochstetten, Adler",,48.018974304,7.6103205681,,,0,Parentde:08315:31038,,0,
de:08315:31038:0:2,,"Hochstetten, Adler",,48.018829346,7.6107873917,,,0,Parentde:08315:31038,,0,
de:08315:31039:0:1,,"Gündlingen, Kindergarten",,48.014369965,7.6386890411,,,0,Parentde:08315:31039,,0,
de:08315:31039:0:2,,"Gündlingen, Kindergarten",,48.014141083,7.6392731667,,,0,Parentde:08315:31039,,0,
de:08315:31040:0:1,,"Gündlingen, Schulweg",,48.011997223,7.6375212669,,,0,Parentde:08315:31040,,0,
de:08315:31040:0:2,,"Gündlingen, Schulweg",,48.011810303,7.637503624,,,0,Parentde:08315:31040,,0,
de:08315:5121:0:1,,Mengen Adler,,47.959140778,7.7119469643,,,0,Parentde:08315:5121,,0,
de:08315:5121:0:2,,Mengen Adler,,47.958950043,7.7123060226,,,0,Parentde:08315:5121,,0,
de:08315:5221:0:1,,Beim Oberen Bäumle,,47.957473755,7.7172470093,,,0,Parentde:08315:5221,,0,
de:08315:5221:0:2,,Beim Oberen Bäumle,,47.95734787,7.7173638344,,,0,Parentde:08315:5221,,0,
de:08315:53:2:2,,"Wasenweiler, Sonne",,48.051475525,7.6811256409,,,0,Parentde:08315:53,,0,
de:08315:54:2:2,,Ihringen Winzerstube,,48.042388916,7.6511039734,,,0,Parentde:0815:54,,0,
de:08315:638:0:1,,Wolfenweiler Weinstraße Straße,,47.956871033,7.7594585419,,,0,Parentde:08315:638,,0,
de:08315:638:0:2,,Wolfenweiler Weinstraße Straße,,47.956886292,7.7599797249,,,0,Parentde:08315:638,,0,
de:08315:6504:3:10,,"Breisach, Bahnhof",,48.027751923,7.5904407501,,,0,Parentde:08315:6504,,0,
de:08315:6504:3:6,,"Breisach, Bahnhof",,48.027702332,7.5902252197,,,0,Parentde:08315:6504,,0,
de:08315:6514:4:2,,"Gundelfingen, Gundelfingen Bf.",,48.043880463,7.8745331764,,,0,Parentde:08315:6514,,0,
de:08315:6517:2:3,,Ihringen Bf,,48.040523529,7.6485438347,,,0,Parentde:08315:6517,,0,
de:08315:6521:3:2,,Hugstetten Bahnhof,,48.047805786,7.7848000526,,,0,Parentde:08315:6521,,0,
de:08315:6677:4:1,,Schallstadt Bhf.,,47.956264496,7.7537636757,,,0,Parentde:08315:6677,,0,
de:08315:6677:4:2,,Schallstadt Bhf.,,47.956115723,7.75319767,,,0,Parentde:08315:6677,,0,
Parentde:0815:54,,Ihringen Winzerstube,,48.042438507,7.6510410309,,,1,,,0,
Parentde:08311:30054,,"Freiburg, Schutternstraße",,48.023830414,7.7246580124,,,1,,,0,
Parentde:08311:30055,,"Freiburg, Waltershofen Ochsen",,48.023448944,7.7192592621,,,1,,,0,
Parentde:08311:30056,,"Freiburg, Am Weiher",,48.021881104,7.7204990387,,,1,,,0,
Parentde:08311:30060,,"Freiburg, Kleingärten",,47.998214722,7.7407288551,,,1,,,0,
Parentde:08311:30061,,"Freiburg, Opfingen Ziegelei",,47.999092102,7.7270383835,,,1,,,0,
Parentde:08311:30062,,"Freiburg, Gewerbestraße",,47.999111176,7.7179117203,,,1,,,0,
Parentde:08311:30063,,"Freiburg, Im Hausgarten",,47.997188568,7.7127733231,,,1,,,0,
Parentde:08311:30064,,"Freiburg, Opfingen Rathaus",,48.000270844,7.7155041695,,,1,,,0,
Parentde:08311:30065,,"Freiburg, Unterdorf",,48.004436493,7.720076561,,,1,,,0,
Parentde:08311:30066,,"Freiburg, St. Nikolaus",,48.012176514,7.7234091759,,,1,,,0,
Parentde:08311:30067,,"Freiburg, Wippertskirch",,48.012069702,7.710132122,,,1,,,0,
Parentde:08311:30069,,"Freiburg, Max-Planck-Institut",,48.025413513,7.8494787216,,,1,,,0,
Parentde:08311:30077,,"Freiburg, Hofmattstraße",,48.000007629,7.7175793648,,,1,,,0,
Parentde:08311:30078,,"Freiburg, Freiburger Landstraße",,47.982204437,7.7158184052,,,1,,,0,
Parentde:08311:30080,,"Freiburg, Im Maierbrühl",,47.982536316,7.7189269066,,,1,,,0,
Parentde:08311:30081,,"Freiburg, Etzmattenstraße",,47.988063812,7.7154684067,,,1,,,0,
Parentde:08311:30082,,"Freiburg, Vogteistraße",,47.982944489,7.7145791054,,,1,,,0,
Parentde:08311:30083,,"Freiburg, Siedlerhöfe",,47.978927612,7.7076349258,,,1,,,0,
Parentde:08311:30084,,"Munzingen, Häusleacker",,47.972805023,7.7011222839,,,1,,,0,
Parentde:08311:30085,,"Munzingen, Apotheke",,47.96905899,7.6997566223,,,1,,,0,
Parentde:08311:30086,,"Munzingen, Windhäuslegasse",,47.967658997,7.6956152916,,,1,,,0,
Parentde:08311:30089,,"Freiburg, Im Hubhof",,47.990375519,7.7173547745,,,1,,,0,
Parentde:08311:30100,,"Freiburg, Bertoldsbrunnen",,47.994873047,7.8498563766,,,1,,,0,
Parentde:08311:30101,,"Freiburg, Europaplatz",,47.997879028,7.8527846336,,,1,,,0,
Parentde:08311:30102,,"Freiburg, Tennenbacher Straße",,48.00302887,7.8546261787,,,1,,,0,
Parentde:08311:30103,,"Freiburg, Holzmarkt",,47.991981506,7.8485627174,,,1,,,0,
Parentde:08311:30104,,"Freiburg, Johanneskirche",,47.989337921,7.8479876518,,,1,,,0,
Parentde:08311:30105,,"Freiburg, Fahnenbergplatz",,47.998180389,7.8482303619,,,1,,,0,
Parentde:08311:30106,,"Freiburg, Stadttheater",,47.995407104,7.8459124565,,,1,,,0,
Parentde:08311:30108,,"Freiburg, Eschholzstraße",,47.998226166,7.8360490799,,,1,,,0,
Parentde:08311:30109,,"Freiburg, Kreuzstraße",,48.001613617,7.8418793678,,,1,,,0,
Parentde:08311:30112,,"Freiburg, Faulerstraße",,47.992794037,7.8387169838,,,1,,,0,
Parentde:08311:30114,,"Freiburg, Erbprinzenstraße",,47.992557526,7.845310688,,,1,,,0,
Parentde:08311:30115,,"Freiburg, Stadtgarten",,47.997901917,7.8563508987,,,1,,,0,
Parentde:08311:30116,,"Freiburg, Hochmeisterstraße",,48.000564575,7.8587136269,,,1,,,0,
Parentde:08311:30117,,"Freiburg, Starkenstraße",,48.002578735,7.860159874,,,1,,,0,
Parentde:08311:30118,,"Freiburg, Oberlinden",,47.993862152,7.8534135818,,,1,,,0,
Parentde:08311:30119,,"Freiburg, Schwabentorbrücke",,47.990657806,7.8544735909,,,1,,,0,
Parentde:08311:30120,,"Freiburg, Brauerei Ganter",,47.989360809,7.8583812714,,,1,,,0,
Parentde:08311:30123,,"Freiburg, Mattenstraße",,47.989566803,7.8432893753,,,1,,,0,
Parentde:08311:30124,,"Freiburg, Schwabentorplatz",,47.992473602,7.8541321754,,,1,,,0,
Parentde:08311:30126,,"Freiburg, Am Planetarium",,48.000209808,7.8436131477,,,1,,,0,
Parentde:08311:30129,,"Freiburg, Wihlerweg",,47.982463837,7.8043656349,,,1,,,0,
Parentde:08311:30131,,"Freiburg, Peter-Thumb-Straße",,47.978778839,7.8310995102,,,1,,,0,
Parentde:08311:30132,,"Freiburg, Nelly-Sachs-Straße",,47.996837616,7.7896962166,,,1,,,0,
Parentde:08311:30200,,"Freiburg, Hornusstraße",,48.015342712,7.8551921844,,,1,,,0,
Parentde:08311:30201,,"Freiburg, Tullastraße",,48.019390106,7.8569169044,,,1,,,0,
Parentde:08311:30202,,"Freiburg, Reutebachgasse",,48.022609711,7.8583812714,,,1,,,0,
Parentde:08311:30203,,"Freiburg, Okenstraße",,48.010704041,7.8545365334,,,1,,,0,
Parentde:08311:30204,,"Freiburg, Hauptstraße",,48.006767273,7.855255127,,,1,,,0,
Parentde:08311:30205,,"Freiburg, Hauptfriedhof",,48.007507324,7.8457598686,,,1,,,0,
Parentde:08311:30206,,"Freiburg, Rennweg",,48.008914948,7.8483738899,,,1,,,0,
Parentde:08311:30207,,"Freiburg, Eichstetter Straße",,48.010253906,7.8502693176,,,1,,,0,
Parentde:08311:30208,,"Freiburg, Komturplatz",,48.012718201,7.8541054726,,,1,,,0,
Parentde:08311:30209,,"Freiburg, Engesserstraße",,48.021766663,7.8499550819,,,1,,,0,
Parentde:08311:30211,,"Freiburg, IKEA",,48.028305054,7.8347463608,,,1,,,0,
Parentde:08311:30212,,"Freiburg, Haslacher Straße",,47.995407104,7.8250627518,,,1,,,0,
Parentde:08311:30213,,"Freiburg, Hans-Bunte-Str. Mitte",,48.029060364,7.8549408913,,,1,,,0,
Parentde:08311:30214,,"Freiburg, Hans-Bunte-Str. Nord",,48.031036377,7.8590011597,,,1,,,0,
Parentde:08311:30215,,"Freiburg, Stübeweg",,48.027584076,7.8526320457,,,1,,,0,
Parentde:08311:30217,,"Freiburg, Bernlappstraße",,48.025764465,7.8638429642,,,1,,,0,
Parentde:08311:30218,,"Freiburg, Wildtalstraße",,48.02960968,7.8661518097,,,1,,,0,
Parentde:08311:30219,,"Freiburg, badenova",,48.027519226,7.8460831642,,,1,,,0,
Parentde:08311:30220,,"Freiburg, Schlachthof",,48.030502319,7.8428401947,,,1,,,0,
Parentde:08311:30221,,"Freiburg, Wöhlerstraße",,48.033042908,7.8492722511,,,1,,,0,
Parentde:08311:30223,,"Freiburg, Auerstraße",,48.030414581,7.8508892059,,,1,,,0,
Parentde:08311:30224,,"Freiburg, Albertstraße",,48.001655579,7.8456521034,,,1,,,0,
Parentde:08311:30225,,"Freiburg, Immentalstraße",,48.00472641,7.8629627228,,,1,,,0,
Parentde:08311:30226,,"Freiburg, Herdern Kirche",,48.006515503,7.8632769585,,,1,,,0,
Parentde:08311:30227,,"Freiburg, Sandstraße",,48.008769989,7.862549305,,,1,,,0,
Parentde:08311:30228,,"Freiburg, Richard-Strauss-Str.",,48.011192322,7.8629717827,,,1,,,0,
Parentde:08311:30230,,"Freiburg, Mooswaldallee",,48.032749176,7.8602585793,,,1,,,0,
Parentde:08311:30231,,"Freiburg, Offenburger Str.",,48.019363403,7.8556413651,,,1,,,0,
Parentde:08311:30232,,"Freiburg, Siemensstraße",,48.021400452,7.8519673347,,,1,,,0,
Parentde:08311:30233,,"Freiburg, Sonnenstraße",,48.005775452,7.8499193192,,,1,,,0,
Parentde:08311:30234,,"Freiburg, Messe Freiburg",,48.019046783,7.8395075798,,,1,,,0,
Parentde:08311:30235,,"Freiburg, Kaiserstuhlstr. Mitte",,48.011001587,7.8445739746,,,1,,,0,
Parentde:08311:30236,,"Freiburg, Tulpenstraße",,48.002887726,7.7202382088,,,1,,,0,
Parentde:08311:30300,,"Freiburg, Laßbergstraße",,47.984344482,7.8936581612,,,1,,,0,
Parentde:08311:30301,,"Freiburg, Römerhof",,47.986114502,7.8888430595,,,1,,,0,
Parentde:08311:30302,,"Freiburg, Hasemannstraße",,47.986740112,7.884001255,,,1,,,0,
Parentde:08311:30303,,"Freiburg, Emil-Gött-Straße",,47.98708725,7.8788719177,,,1,,,0,
Parentde:08311:30304,,"Freiburg, Musikhochschule",,47.987953186,7.8734908104,,,1,,,0,
Parentde:08311:30305,,"Freiburg, Alter Messplatz",,47.988506317,7.8696193695,,,1,,,0,
Parentde:08311:30306,,"Freiburg, Maria-Hilf-Kirche",,47.988399506,7.8647685051,,,1,,,0,
Parentde:08311:30310,,"Freiburg, Päd. Hochschule",,47.981220245,7.8945384026,,,1,,,0,
Parentde:08311:30311,,"Freiburg, Sudetenstraße",,47.978603363,7.8974580765,,,1,,,0,
Parentde:08311:30312,,"Freiburg, Römerstraße",,47.978496552,7.9001979828,,,1,,,0,
Parentde:08311:30313,,"Freiburg, Höllentalstraße",,47.977760315,7.9034137726,,,1,,,0,
Parentde:08311:30314,,"Freiburg, Am Hörchersberg",,47.977203369,7.9069619179,,,1,,,0,
Parentde:08311:30315,,"Freiburg, Löwen",,47.977088928,7.9108519554,,,1,,,0,
Parentde:08311:30316,,"Freiburg, Königsberger Straße",,47.975574493,7.9154424667,,,1,,,0,
Parentde:08311:30317,,"Freiburg, Im Schulerdobel",,47.971084595,7.9107890129,,,1,,,0,
Parentde:08311:30318,,"Freiburg, Peterbergstraße",,47.966827393,7.9092440605,,,1,,,0,
Parentde:08311:30319,,"Freiburg, Kleintalstraße",,47.964927673,7.9083185196,,,1,,,0,
