stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
de:08311:30116:0:1,,"Freiburg, Hochmeisterstraße",,48.000523,7.858642,,,0,Parent30116,,0,
de:08311:30116:0:2,,"Freiburg, Hochmeisterstraße",,48.000492,7.858705,,,0,Parent30116,,0,
de:08311:30117:0:1,,"Freiburg, Starkenstraße",,48.002548,7.859989,,,0,Parent30117,,0,
de:08311:30117:0:2,,"Freiburg, Starkenstraße",,48.00264,7.860349,,,0,Parent30117,,0,
de:08311:30118:0:1,,"Freiburg, Oberlinden",,47.9939,7.853378,,,0,Parent30118,,0,
de:08311:30118:0:2,,"Freiburg, Oberlinden",,47.993816,7.853458,,,0,Parent30118,,0,
de:08311:30119:0:1,,"Freiburg, Schwabentorbrücke",,47.99054,7.854986,,,0,Parent30119,,0,
de:08311:30119:0:2,,"Freiburg, Schwabentorbrücke",,47.99078,7.854168,,,0,Parent30119,,0,
de:08311:30119:0:4,,"Freiburg, Schwabentorbrücke",,47.990246,7.853395,,,0,Parent30119,,0,
de:08311:30119:0:5,,"Freiburg, Schwabentorbrücke",,47.990871,7.853315,,,0,Parent30119,,0,
de:08311:30120:0:1,,"Freiburg, Brauerei Ganter",,47.989414,7.858274,,,0,Parent30120,,0,
de:08311:30120:0:2,,"Freiburg, Brauerei Ganter",,47.989323,7.858462,,,0,Parent30120,,0,
de:08311:30123:0:3,,"Freiburg, Mattenstraße",,47.989422,7.843092,,,0,Parent30123,,0,
de:08311:30123:0:4,,"Freiburg, Mattenstraße",,47.989716,7.843514,,,0,Parent30123,,0,
de:08311:30126:0:1,,"Freiburg, Am Planetarium",,48.000252,7.843541,,,0,Parent30126,,0,
de:08311:30129:0:1,,"Freiburg, Wihlerweg",,47.982506,7.804429,,,0,Parent30129,,0,
de:08311:30131:0:1,,"Freiburg, Peter-Thumb-Straße",,47.97858,7.830893,,,0,Parent30131,,0,
de:08311:30131:0:2,,"Freiburg, Peter-Thumb-Straße",,47.978935,7.831216,,,0,Parent30131,,0,
de:08311:30132:0:1,,"Freiburg, Nelly-Sachs-Straße",,47.996796,7.789696,,,0,Parent30130,,0,
de:08311:30200:1:1,,"Freiburg, Hornusstraße",,48.015518,7.854734,,,0,Parent30200,,0,
de:08311:30200:1:2,,"Freiburg, Hornusstraße",,48.015472,7.854716,,,0,Parent30200,,0,
de:08311:30200:1:5,,"Freiburg, Hornusstraße",,48.015388,7.854797,,,0,Parent30200,,0,
de:08311:30200:1:7,,"Freiburg, Hornusstraße",,48.015495,7.854366,,,0,Parent30200,,0,
