stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"de:08311:30480:0:1","Freiburg, Lorettoschule","47.9845566782167","7.84399923049514","","Parentde:08311:30480"
"de:08311:30481:0:1","Freiburg, Weiherhofschule","48.0056268954509","7.86306148082681","","Parentde:08311:30481"
"de:08311:30485:0:1","Freiburg, Liebigstraße","48.0160716467737","7.84178039174306","","Parentde:08311:30485"
"de:08311:30485:0:2","Freiburg, Liebigstraße","48.0161617821403","7.84166361075611","","Parentde:08311:30485"
"de:08311:30500:1:1","Freiburg, Rathaus im Stühlinger","48.000313563577","7.83113535562476","","Parentde:08311:30500"
"de:08311:30500:1:2","Freiburg, Rathaus im Stühlinger","48.0001031828389","7.83159349641973","","Parentde:08311:30500"
"de:08311:30500:2:3","Freiburg, Rathaus im Stühlinger","48.0003255853076","7.83283317151198","","Parentde:08311:30500"
"de:08311:30500:2:4","Freiburg, Rathaus im Stühlinger","48.0002955309759","7.83290503673472","","Parentde:08311:30500"
"de:08311:30501:0:1","Freiburg, Runzmattenweg","48.0023271643795","7.82504477799758","","Parentde:08311:30501"
"de:08311:30501:0:2","Freiburg, Runzmattenweg","48.0020386532677","7.82559275032097","","Parentde:08311:30501"
"de:08311:30502:0:1","Freiburg, Am Bischofskreuz","48.0069551429054","7.81815469976743","","Parentde:08311:30502"
"de:08311:30502:0:2","Freiburg, Am Bischofskreuz","48.006877011649","7.81826249760154","","Parentde:08311:30502"
"de:08311:30503:0:1","Freiburg, Betzenhauser Torplatz","48.0105971301176","7.81174072863792","","Parentde:08311:30503"
"de:08311:30503:0:2","Freiburg, Betzenhauser Torplatz","48.0109757377921","7.8108693628122","","Parentde:08311:30503"
"de:08311:30504:0:1","Freiburg, Paduaallee","48.0137881649272","7.80779712454009","","Parentde:08311:30504"
"de:08311:30504:0:10","Freiburg, Paduaallee","48.0138843135706","7.80714135438259","","Parentde:08311:30504"
"de:08311:30504:0:2","Freiburg, Paduaallee","48.0136980254112","7.80768034355313","","Parentde:08311:30504"
"de:08311:30504:0:3","Freiburg, Paduaallee","48.0141667491737","7.80767136040029","","Parentde:08311:30504"
"de:08311:30504:0:4","Freiburg, Paduaallee","48.0138963321384","7.80765339409461","","Parentde:08311:30504"
"de:08311:30504:0:5","Freiburg, Paduaallee","48.0138482578503","7.80746474788492","","Parentde:08311:30504"
"de:08311:30504:0:6","Freiburg, Paduaallee","48.0137701370366","7.80792288867988","","Parentde:08311:30504"
"de:08311:30504:0:8","Freiburg, Paduaallee","48.0136619695607","7.80737491635649","","Parentde:08311:30504"
"de:08311:30505:1:1","Freiburg, Bissierstraße","48.0022069516124","7.8199064145717","","Parentde:08311:30505"
"de:08311:30505:1:2","Freiburg, Bissierstraße","48.0021588664271","7.81984353250181","","Parentde:08311:30505"
"de:08311:30505:1:3","Freiburg, Bissierstraße","48.001978546583","7.82009506078139","","Parentde:08311:30505"
"de:08311:30505:2:5","Freiburg, Bissierstraße","48.0020025892653","7.82066998256331","","Parentde:08311:30505"
"de:08311:30506:0:1","Freiburg, Gescheidstraße","48.0144191371272","7.80438352645996","","Parentde:08311:30506"
"de:08311:30506:0:2","Freiburg, Gescheidstraße","48.0143350079467","7.80443742537701","","Parentde:08311:30506"
"de:08311:30507:0:1","Freiburg, Kirchbergstraße","48.0166785552008","7.80073636640592","","Parentde:08311:30507"
"de:08311:30507:0:2","Freiburg, Kirchbergstraße","48.0165944297067","7.80081721478151","","Parentde:08311:30507"
"de:08311:30508:0:1","Freiburg, Ziegelhofstraße","48.0168047431846","7.79902956736586","","Parentde:08311:30508"
"de:08311:30508:0:2","Freiburg, Ziegelhofstraße","48.0180125268333","7.79770006074518","","Parentde:08311:30508"
"de:08311:30508:0:3","Freiburg, Ziegelhofstraße","48.0171172073391","7.79828396567994","","Parentde:08311:30508"
"de:08311:30508:0:4","Freiburg, Ziegelhofstraße","48.0167326358031","7.79897566844881","","Parentde:08311:30508"
"de:08311:30509:0:1","Freiburg, Lehen Ziegelei","48.0219902012928","7.79490630021118","","Parentde:08311:30509"
"de:08311:30509:0:2","Freiburg, Lehen Ziegelei","48.0216777666716","7.79515782849077","","Parentde:08311:30509"
"de:08311:30510:0:1","Freiburg, Ferdinand-Weiß-Str.","47.9952882348835","7.83366860472633","","Parentde:08311:30510"
"de:08311:30510:0:2","Freiburg, Ferdinand-Weiß-Str.","47.9950177188579","7.83378538571328","","Parentde:08311:30510"
"de:08311:30510:0:3","Freiburg, Ferdinand-Weiß-Str.","47.9949876614342","7.83277028944209","","Parentde:08311:30510"
"de:08311:30510:0:4","Freiburg, Ferdinand-Weiß-Str.","47.9950718221765","7.8327523231364","","Parentde:08311:30510"
"de:08311:30511:0:1","Freiburg, Vogesenstraße","47.9966888840664","7.82993161314387","","Parentde:08311:30511"
"de:08311:30511:0:2","Freiburg, Vogesenstraße","47.9963943300994","7.83013822565925","","Parentde:08311:30511"
"de:08311:30512:0:1","Freiburg, Draisstraße","47.9980173616755","7.83146773227993","","Parentde:08311:30512"
"de:08311:30512:0:2","Freiburg, Draisstraße","47.9979332057377","7.83146773227993","","Parentde:08311:30512"
"de:08311:30513:0:1","Freiburg, Mundenhof","48.0084336043687","7.78195259381237","","Parentde:08311:30513"
"de:08311:30513:0:2","Freiburg, Mundenhof","48.0085417828118","7.78197056011806","","Parentde:08311:30513"
"de:08311:30515:0:1","Freiburg, Mundenhof Wirtgeb.","48.015879357465","7.77676033146944","","Parentde:08311:30515"
"de:08311:30597:0:1","Freiburg, Sandfangweg","47.9914107029949","7.87995879132345","","Parentde:08311:30597"
"de:08311:30597:0:2","Freiburg, Sandfangweg","47.9914828457831","7.88003963969903","","Parentde:08311:30597"
"de:08311:30598:0:1","Freiburg, Rabenkopfstraße","47.9920479608012","7.87356278649963","","Parentde:08311:30598"
"de:08311:30598:0:2","Freiburg, Rabenkopfstraße","47.991999866147","7.87346397181836","","Parentde:08311:30598"
"de:08311:30599:0:1","Freiburg, Fabrikstraße","47.9916030835393","7.86262130633753","","Parentde:08311:30599"
"de:08311:30599:0:2","Freiburg, Fabrikstraße","47.9915549884704","7.86263927264322","","Parentde:08311:30599"
"de:08311:30600:0:1","Freiburg, Bugginger Straße","47.9974703456262","7.80700660708995","","Parentde:08311:30600"
"de:08311:30600:0:2","Freiburg, Bugginger Straße","47.9974703456262","7.80706050600701","","Parentde:08311:30600"
"de:08311:30601:0:1","Freiburg, Am Lindenwäldle","47.9947171438328","7.80259587904431","","Parentde:08311:30601"
"de:08311:30601:0:2","Freiburg, Am Lindenwäldle","47.9945668556636","7.80311690190917","","Parentde:08311:30601"
"de:08311:30602:0:1","Freiburg, Krozinger Straße","47.9930218679053","7.80978240131827","","Parentde:08311:30602"
"de:08311:30602:0:2","Freiburg, Krozinger Straße","47.9929617507151","7.80987223284669","","Parentde:08311:30602"
"de:08311:30603:0:1","Freiburg, Dorfbrunnen","47.991152190509","7.8164568838802","","Parentde:08311:30603"
"de:08311:30603:0:2","Freiburg, Dorfbrunnen","47.9910980830807","7.8165197659501","","Parentde:08311:30603"
